"area_name","area_code","date","new_cases","total_cases"
"Redbridge","E09000026",2020-04-06,26,395
"Richmond upon Thames","E09000027",2020-04-06,11,241
"Southwark","E09000028",2020-04-06,39,810
"Sutton","E09000029",2020-04-06,24,339
"Tower Hamlets","E09000030",2020-04-06,26,416
"Waltham Forest","E09000031",2020-04-06,26,454
"Wandsworth","E09000032",2020-04-06,35,647
"Westminster","E09000033",2020-04-06,11,445
"Barking and Dagenham","E09000002",2020-04-07,22,300
"Barnet","E09000003",2020-04-07,45,854
"Bexley","E09000004",2020-04-07,48,412
"Brent","E09000005",2020-04-07,28,908
"Bromley","E09000006",2020-04-07,38,677
"Camden","E09000007",2020-04-07,20,388
"Croydon","E09000008",2020-04-07,46,874
"Ealing","E09000009",2020-04-07,44,636
"Enfield","E09000010",2020-04-07,32,472
"Greenwich","E09000011",2020-04-07,20,437
"Hackney and City of London","E09000012",2020-04-07,29,466
"Hammersmith and Fulham","E09000013",2020-04-07,22,346
"Haringey","E09000014",2020-04-07,30,387
"Harrow","E09000015",2020-04-07,29,576
"Havering","E09000016",2020-04-07,37,389
"Hillingdon","E09000017",2020-04-07,27,440
"Hounslow","E09000018",2020-04-07,24,425
"Islington","E09000019",2020-04-07,14,309
"Kensington and Chelsea","E09000020",2020-04-07,19,328
"Kingston upon Thames","E09000021",2020-04-07,18,247
"Lambeth","E09000022",2020-04-07,40,816
"Lewisham","E09000023",2020-04-07,30,642
"Merton","E09000024",2020-04-07,17,444
"Newham","E09000025",2020-04-07,44,666
"Redbridge","E09000026",2020-04-07,54,449
"Richmond upon Thames","E09000027",2020-04-07,14,255
"Southwark","E09000028",2020-04-07,51,861
"Sutton","E09000029",2020-04-07,29,368
"Tower Hamlets","E09000030",2020-04-07,19,435
"Waltham Forest","E09000031",2020-04-07,22,476
"Wandsworth","E09000032",2020-04-07,26,673
"Westminster","E09000033",2020-04-07,15,460
"Barking and Dagenham","E09000002",2020-04-08,22,322
"Barnet","E09000003",2020-04-08,49,903
"Bexley","E09000004",2020-04-08,16,428
"Brent","E09000005",2020-04-08,43,951
"Bromley","E09000006",2020-04-08,46,723
"Camden","E09000007",2020-04-08,22,410
"Croydon","E09000008",2020-04-08,59,933
"Ealing","E09000009",2020-04-08,36,672
"Enfield","E09000010",2020-04-08,31,503
"Greenwich","E09000011",2020-04-08,26,463
"Hackney and City of London","E09000012",2020-04-08,19,485
"Hammersmith and Fulham","E09000013",2020-04-08,19,365
"Haringey","E09000014",2020-04-08,15,402
"Harrow","E09000015",2020-04-08,25,601
"Havering","E09000016",2020-04-08,34,423
"Hillingdon","E09000017",2020-04-08,18,458
"Hounslow","E09000018",2020-04-08,23,448
"Islington","E09000019",2020-04-08,12,321
"Kensington and Chelsea","E09000020",2020-04-08,20,348
"Kingston upon Thames","E09000021",2020-04-08,21,268
"Lambeth","E09000022",2020-04-08,31,847
"Lewisham","E09000023",2020-04-08,29,671
"Merton","E09000024",2020-04-08,16,460
"Newham","E09000025",2020-04-08,38,704
"Redbridge","E09000026",2020-04-08,34,483
"Richmond upon Thames","E09000027",2020-04-08,9,264
"Southwark","E09000028",2020-04-08,43,904
"Sutton","E09000029",2020-04-08,29,397
"Tower Hamlets","E09000030",2020-04-08,26,461
"Waltham Forest","E09000031",2020-04-08,23,499
"Wandsworth","E09000032",2020-04-08,26,699
"Westminster","E09000033",2020-04-08,14,474
"Barking and Dagenham","E09000002",2020-04-09,15,337
"Barnet","E09000003",2020-04-09,34,937
"Bexley","E09000004",2020-04-09,18,446
"Brent","E09000005",2020-04-09,29,980
"Bromley","E09000006",2020-04-09,33,756
"Camden","E09000007",2020-04-09,17,427
"Croydon","E09000008",2020-04-09,43,976
"Ealing","E09000009",2020-04-09,29,701
"Enfield","E09000010",2020-04-09,30,533
"Greenwich","E09000011",2020-04-09,21,484
"Hackney and City of London","E09000012",2020-04-09,18,503
"Hammersmith and Fulham","E09000013",2020-04-09,10,375
"Haringey","E09000014",2020-04-09,20,422
"Harrow","E09000015",2020-04-09,31,632
"Havering","E09000016",2020-04-09,26,449
"Hillingdon","E09000017",2020-04-09,32,490
"Hounslow","E09000018",2020-04-09,24,472
"Islington","E09000019",2020-04-09,12,333
"Kensington and Chelsea","E09000020",2020-04-09,18,366
"Kingston upon Thames","E09000021",2020-04-09,19,287
"Lambeth","E09000022",2020-04-09,33,880
"Lewisham","E09000023",2020-04-09,33,704
"Merton","E09000024",2020-04-09,22,482
"Newham","E09000025",2020-04-09,40,744
"Redbridge","E09000026",2020-04-09,33,516
"Richmond upon Thames","E09000027",2020-04-09,9,273
"Southwark","E09000028",2020-04-09,41,945
"Sutton","E09000029",2020-04-09,23,420
"Tower Hamlets","E09000030",2020-04-09,19,480
"Waltham Forest","E09000031",2020-04-09,24,523
"Wandsworth","E09000032",2020-04-09,24,723
"Westminster","E09000033",2020-04-09,19,493
"Barking and Dagenham","E09000002",2020-04-10,11,348
"Barnet","E09000003",2020-04-10,21,958
"Bexley","E09000004",2020-04-10,20,466
"Brent","E09000005",2020-04-10,39,1019
"Bromley","E09000006",2020-04-10,24,780
"Camden","E09000007",2020-04-10,10,437
"Croydon","E09000008",2020-04-10,25,1001
"Ealing","E09000009",2020-04-10,45,746
"Enfield","E09000010",2020-04-10,24,557
"Greenwich","E09000011",2020-04-10,19,503
"Hackney and City of London","E09000012",2020-04-10,16,519
"Hammersmith and Fulham","E09000013",2020-04-10,17,392
"Haringey","E09000014",2020-04-10,11,433
"Harrow","E09000015",2020-04-10,27,659
"Havering","E09000016",2020-04-10,26,475
"Hillingdon","E09000017",2020-04-10,20,510
"Hounslow","E09000018",2020-04-10,16,488
"Islington","E09000019",2020-04-10,4,337
"Kensington and Chelsea","E09000020",2020-04-10,11,377
"Kingston upon Thames","E09000021",2020-04-10,10,297
"Lambeth","E09000022",2020-04-10,17,897
"Lewisham","E09000023",2020-04-10,13,717
"Merton","E09000024",2020-04-10,14,496
"Newham","E09000025",2020-04-10,24,768
"Redbridge","E09000026",2020-04-10,11,527
"Richmond upon Thames","E09000027",2020-04-10,10,283
"Southwark","E09000028",2020-04-10,35,980
"Sutton","E09000029",2020-04-10,14,434
"Tower Hamlets","E09000030",2020-04-10,18,498
"Waltham Forest","E09000031",2020-04-10,24,547
"Wandsworth","E09000032",2020-04-10,29,752
"Westminster","E09000033",2020-04-10,9,502
"Barking and Dagenham","E09000002",2020-04-11,9,357
"Barnet","E09000003",2020-04-11,20,978
"Bexley","E09000004",2020-04-11,16,482
"Brent","E09000005",2020-04-11,22,1041
"Bromley","E09000006",2020-04-11,25,805
"Camden","E09000007",2020-04-11,9,446
"Croydon","E09000008",2020-04-11,24,1025
"Ealing","E09000009",2020-04-11,26,772
"Enfield","E09000010",2020-04-11,21,578
"Greenwich","E09000011",2020-04-11,16,519
"Hackney and City of London","E09000012",2020-04-11,15,534
"Hammersmith and Fulham","E09000013",2020-04-11,4,396
"Haringey","E09000014",2020-04-11,10,443
"Harrow","E09000015",2020-04-11,15,674
"Havering","E09000016",2020-04-11,18,493
"Hillingdon","E09000017",2020-04-11,17,527
"Hounslow","E09000018",2020-04-11,9,497
"Islington","E09000019",2020-04-11,4,341
"Kensington and Chelsea","E09000020",2020-04-11,4,381
"Kingston upon Thames","E09000021",2020-04-11,4,301
"Lambeth","E09000022",2020-04-11,47,944
"Lewisham","E09000023",2020-04-11,15,732
"Merton","E09000024",2020-04-11,18,514
"Newham","E09000025",2020-04-11,30,798
"Redbridge","E09000026",2020-04-11,14,541
"Richmond upon Thames","E09000027",2020-04-11,6,289
"Southwark","E09000028",2020-04-11,29,1009
"Sutton","E09000029",2020-04-11,20,454
"Tower Hamlets","E09000030",2020-04-11,13,511
"Waltham Forest","E09000031",2020-04-11,16,563
"Wandsworth","E09000032",2020-04-11,14,766
"Westminster","E09000033",2020-04-11,11,513
"Barking and Dagenham","E09000002",2020-04-12,18,375
"Barnet","E09000003",2020-04-12,18,996
"Bexley","E09000004",2020-04-12,11,493
"Brent","E09000005",2020-04-12,27,1068
"Bromley","E09000006",2020-04-12,13,818
"Camden","E09000007",2020-04-12,8,454
"Croydon","E09000008",2020-04-12,32,1057
"Ealing","E09000009",2020-04-12,28,800
"Enfield","E09000010",2020-04-12,22,600
"Greenwich","E09000011",2020-04-12,15,534
"Hackney and City of London","E09000012",2020-04-12,11,545
"Hammersmith and Fulham","E09000013",2020-04-12,7,403
"Haringey","E09000014",2020-04-12,12,455
"Harrow","E09000015",2020-04-12,15,689
"Havering","E09000016",2020-04-12,24,517
"Hillingdon","E09000017",2020-04-12,12,539
"Hounslow","E09000018",2020-04-12,13,510
"Islington","E09000019",2020-04-12,7,348
"Kensington and Chelsea","E09000020",2020-04-12,3,384
"Kingston upon Thames","E09000021",2020-04-12,23,324
"Lambeth","E09000022",2020-04-12,17,961
"Lewisham","E09000023",2020-04-12,19,751
"Merton","E09000024",2020-04-12,13,527
"Newham","E09000025",2020-04-12,16,814
"Redbridge","E09000026",2020-04-12,28,569
"Richmond upon Thames","E09000027",2020-04-12,11,300
"Southwark","E09000028",2020-04-12,12,1021
"Sutton","E09000029",2020-04-12,9,463
"Tower Hamlets","E09000030",2020-04-12,15,526
"Waltham Forest","E09000031",2020-04-12,22,585
"Wandsworth","E09000032",2020-04-12,11,777
"Westminster","E09000033",2020-04-12,9,522
"Barking and Dagenham","E09000002",2020-04-13,18,393
"Barnet","E09000003",2020-04-13,23,1019
"Bexley","E09000004",2020-04-13,12,505
"Brent","E09000005",2020-04-13,25,1093
"Bromley","E09000006",2020-04-13,33,851
"Camden","E09000007",2020-04-13,13,467
"Croydon","E09000008",2020-04-13,26,1083
"Ealing","E09000009",2020-04-13,34,834
"Enfield","E09000010",2020-04-13,14,614
"Greenwich","E09000011",2020-04-13,12,546
"Hackney and City of London","E09000012",2020-04-13,9,554
"Hammersmith and Fulham","E09000013",2020-04-13,9,412
"Haringey","E09000014",2020-04-13,17,472
"Harrow","E09000015",2020-04-13,23,712
"Havering","E09000016",2020-04-13,17,534
"Hillingdon","E09000017",2020-04-13,17,556
"Hounslow","E09000018",2020-04-13,9,519
"Islington","E09000019",2020-04-13,7,355
"Kensington and Chelsea","E09000020",2020-04-13,7,391
"Kingston upon Thames","E09000021",2020-04-13,13,337
"Lambeth","E09000022",2020-04-13,17,978
"Lewisham","E09000023",2020-04-13,29,780
"Merton","E09000024",2020-04-13,21,548
"Newham","E09000025",2020-04-13,20,834
"Redbridge","E09000026",2020-04-13,21,590
"Richmond upon Thames","E09000027",2020-04-13,8,308
"Southwark","E09000028",2020-04-13,25,1046
"Sutton","E09000029",2020-04-13,57,520
"Tower Hamlets","E09000030",2020-04-13,17,543
"Waltham Forest","E09000031",2020-04-13,20,605
"Wandsworth","E09000032",2020-04-13,17,794
"Westminster","E09000033",2020-04-13,10,532
"Barking and Dagenham","E09000002",2020-04-14,14,407
"Barnet","E09000003",2020-04-14,21,1040
"Bexley","E09000004",2020-04-14,25,530
"Brent","E09000005",2020-04-14,34,1127
"Bromley","E09000006",2020-04-14,22,873
"Camden","E09000007",2020-04-14,9,476
"Croydon","E09000008",2020-04-14,51,1134
"Ealing","E09000009",2020-04-14,26,860
"Enfield","E09000010",2020-04-14,38,652
"Greenwich","E09000011",2020-04-14,31,577
"Hackney and City of London","E09000012",2020-04-14,8,562
"Hammersmith and Fulham","E09000013",2020-04-14,9,421
"Haringey","E09000014",2020-04-14,10,482
"Harrow","E09000015",2020-04-14,17,729
"Havering","E09000016",2020-04-14,16,550
"Hillingdon","E09000017",2020-04-14,17,573
"Hounslow","E09000018",2020-04-14,22,541
"Islington","E09000019",2020-04-14,7,362
"Kensington and Chelsea","E09000020",2020-04-14,7,398
"Kingston upon Thames","E09000021",2020-04-14,19,356
"Lambeth","E09000022",2020-04-14,11,989
"Lewisham","E09000023",2020-04-14,16,796
"Merton","E09000024",2020-04-14,13,561
"Newham","E09000025",2020-04-14,17,851
"Redbridge","E09000026",2020-04-14,15,605
"Richmond upon Thames","E09000027",2020-04-14,9,317
"Southwark","E09000028",2020-04-14,22,1068
"Sutton","E09000029",2020-04-14,31,551
"Tower Hamlets","E09000030",2020-04-14,8,551
"Waltham Forest","E09000031",2020-04-14,23,628
"Wandsworth","E09000032",2020-04-14,23,817
"Westminster","E09000033",2020-04-14,13,545
"Barking and Dagenham","E09000002",2020-04-15,12,419
"Barnet","E09000003",2020-04-15,24,1064
"Bexley","E09000004",2020-04-15,19,549
"Brent","E09000005",2020-04-15,30,1157
"Bromley","E09000006",2020-04-15,26,899
"Camden","E09000007",2020-04-15,21,497
"Croydon","E09000008",2020-04-15,43,1177
"Ealing","E09000009",2020-04-15,44,904
"Enfield","E09000010",2020-04-15,15,667
"Greenwich","E09000011",2020-04-15,16,593
"Hackney and City of London","E09000012",2020-04-15,12,574
"Hammersmith and Fulham","E09000013",2020-04-15,30,451
"Haringey","E09000014",2020-04-15,14,496
"Harrow","E09000015",2020-04-15,17,746
"Havering","E09000016",2020-04-15,21,571
"Hillingdon","E09000017",2020-04-15,22,595
"Hounslow","E09000018",2020-04-15,17,558
"Islington","E09000019",2020-04-15,10,372
"Kensington and Chelsea","E09000020",2020-04-15,6,404
"Kingston upon Thames","E09000021",2020-04-15,17,373
"Lambeth","E09000022",2020-04-15,24,1013
"Lewisham","E09000023",2020-04-15,25,821
"Merton","E09000024",2020-04-15,14,575
"Newham","E09000025",2020-04-15,18,869
"Redbridge","E09000026",2020-04-15,12,617
"Richmond upon Thames","E09000027",2020-04-15,9,326
"Southwark","E09000028",2020-04-15,27,1095
"Sutton","E09000029",2020-04-15,34,585
"Tower Hamlets","E09000030",2020-04-15,15,566
"Waltham Forest","E09000031",2020-04-15,30,658
"Wandsworth","E09000032",2020-04-15,21,838
"Westminster","E09000033",2020-04-15,15,560
"Barking and Dagenham","E09000002",2020-04-16,12,431
"Barnet","E09000003",2020-04-16,20,1084
"Bexley","E09000004",2020-04-16,23,572
"Brent","E09000005",2020-04-16,40,1197
"Bromley","E09000006",2020-04-16,29,928
"Camden","E09000007",2020-04-16,11,508
"Croydon","E09000008",2020-04-16,33,1210
"Ealing","E09000009",2020-04-16,24,928
"Enfield","E09000010",2020-04-16,22,689
"Greenwich","E09000011",2020-04-16,13,606
"Hackney and City of London","E09000012",2020-04-16,6,580
"Hammersmith and Fulham","E09000013",2020-04-16,25,476
"Haringey","E09000014",2020-04-16,5,501
"Harrow","E09000015",2020-04-16,23,769
"Havering","E09000016",2020-04-16,22,593
"Hillingdon","E09000017",2020-04-16,19,614
"Hounslow","E09000018",2020-04-16,17,575
"Islington","E09000019",2020-04-16,7,379
"Kensington and Chelsea","E09000020",2020-04-16,9,413
"Kingston upon Thames","E09000021",2020-04-16,19,392
"Lambeth","E09000022",2020-04-16,21,1034
"Lewisham","E09000023",2020-04-16,17,838
"Merton","E09000024",2020-04-16,14,589
"Newham","E09000025",2020-04-16,16,885
"Redbridge","E09000026",2020-04-16,17,634
"Richmond upon Thames","E09000027",2020-04-16,11,337
"Southwark","E09000028",2020-04-16,22,1117
"Sutton","E09000029",2020-04-16,24,609
"Tower Hamlets","E09000030",2020-04-16,12,578
"Waltham Forest","E09000031",2020-04-16,13,671
"Wandsworth","E09000032",2020-04-16,20,858
"Westminster","E09000033",2020-04-16,10,570
"Barking and Dagenham","E09000002",2020-04-17,10,441
"Barnet","E09000003",2020-04-17,21,1105
"Bexley","E09000004",2020-04-17,18,590
"Brent","E09000005",2020-04-17,36,1233
"Bromley","E09000006",2020-04-17,27,955
"Camden","E09000007",2020-04-17,11,519
"Croydon","E09000008",2020-04-17,34,1244
"Ealing","E09000009",2020-04-17,22,950
"Enfield","E09000010",2020-04-17,36,725
"Greenwich","E09000011",2020-04-17,12,618
"Hackney and City of London","E09000012",2020-04-17,9,589
"Hammersmith and Fulham","E09000013",2020-04-17,17,493
"Haringey","E09000014",2020-04-17,7,508
"Harrow","E09000015",2020-04-17,27,796
"Havering","E09000016",2020-04-17,10,603
"Hillingdon","E09000017",2020-04-17,33,647
"Hounslow","E09000018",2020-04-17,18,593
"Islington","E09000019",2020-04-17,12,391
"Kensington and Chelsea","E09000020",2020-04-17,8,421
"Kingston upon Thames","E09000021",2020-04-17,22,414
"Lambeth","E09000022",2020-04-17,12,1046
"Lewisham","E09000023",2020-04-17,29,867
"Merton","E09000024",2020-04-17,21,610
"Newham","E09000025",2020-04-17,16,901
"Redbridge","E09000026",2020-04-17,20,654
"Richmond upon Thames","E09000027",2020-04-17,7,344
"Southwark","E09000028",2020-04-17,16,1133
"Sutton","E09000029",2020-04-17,23,632
"Tower Hamlets","E09000030",2020-04-17,3,581
"Waltham Forest","E09000031",2020-04-17,11,682
"Wandsworth","E09000032",2020-04-17,21,879
"Westminster","E09000033",2020-04-17,9,579
"Barking and Dagenham","E09000002",2020-04-18,7,448
"Barnet","E09000003",2020-04-18,15,1120
"Bexley","E09000004",2020-04-18,10,600
"Brent","E09000005",2020-04-18,29,1262
"Bromley","E09000006",2020-04-18,15,970
"Camden","E09000007",2020-04-18,15,534
"Croydon","E09000008",2020-04-18,33,1277
"Ealing","E09000009",2020-04-18,20,970
"Enfield","E09000010",2020-04-18,17,742
"Greenwich","E09000011",2020-04-18,10,628
"Hackney and City of London","E09000012",2020-04-18,6,595
"Hammersmith and Fulham","E09000013",2020-04-18,4,497
"Haringey","E09000014",2020-04-18,4,512
"Harrow","E09000015",2020-04-18,15,811
"Havering","E09000016",2020-04-18,11,614
"Hillingdon","E09000017",2020-04-18,20,667
"Hounslow","E09000018",2020-04-18,14,607
"Islington","E09000019",2020-04-18,4,395
"Kensington and Chelsea","E09000020",2020-04-18,6,427
"Kingston upon Thames","E09000021",2020-04-18,20,434
"Lambeth","E09000022",2020-04-18,17,1063
"Lewisham","E09000023",2020-04-18,6,873
"Merton","E09000024",2020-04-18,9,619
"Newham","E09000025",2020-04-18,9,910
"Redbridge","E09000026",2020-04-18,7,661
"Richmond upon Thames","E09000027",2020-04-18,6,350
"Southwark","E09000028",2020-04-18,17,1150
"Sutton","E09000029",2020-04-18,19,651
"Tower Hamlets","E09000030",2020-04-18,6,587
"Waltham Forest","E09000031",2020-04-18,15,697
"Wandsworth","E09000032",2020-04-18,13,892
"Westminster","E09000033",2020-04-18,3,582
"Barking and Dagenham","E09000002",2020-04-19,15,463
"Barnet","E09000003",2020-04-19,21,1141
"Bexley","E09000004",2020-04-19,22,622
"Brent","E09000005",2020-04-19,21,1283
"Bromley","E09000006",2020-04-19,13,983
"Camden","E09000007",2020-04-19,6,540
"Croydon","E09000008",2020-04-19,14,1291
"Ealing","E09000009",2020-04-19,17,987
"Enfield","E09000010",2020-04-19,13,755
"Greenwich","E09000011",2020-04-19,7,635
"Hackney and City of London","E09000012",2020-04-19,10,605
"Hammersmith and Fulham","E09000013",2020-04-19,6,503
"Haringey","E09000014",2020-04-19,17,529
"Harrow","E09000015",2020-04-19,27,838
"Havering","E09000016",2020-04-19,15,629
"Hillingdon","E09000017",2020-04-19,24,691
"Hounslow","E09000018",2020-04-19,23,630
"Islington","E09000019",2020-04-19,1,396
"Kensington and Chelsea","E09000020",2020-04-19,1,428
"Kingston upon Thames","E09000021",2020-04-19,10,444
"Lambeth","E09000022",2020-04-19,11,1074
"Lewisham","E09000023",2020-04-19,11,884
"Merton","E09000024",2020-04-19,13,632
"Newham","E09000025",2020-04-19,8,918
"Redbridge","E09000026",2020-04-19,8,669
